Player,BirthDate,BirthCity,BirthState,HighSchoolCity,HighSchoolState,College,BirthLat,BirthLong,HSLat,HSLong,CollegeNameGood,CollegeLat,CollegeLong
Phil Lumpkin,"December 20, 1951",Dayton,Ohio,Dayton,Ohio,Miami University,39.833,-84.2177,39.833,-84.2177,Miami University,25.74649,-80.36755
Phil Martin,"April 2, 1928",none,none,none,none,University of Toledo,,,,,University of Toledo,41.66199,-83.61438
Phil Pressey,"February 17, 1991",Dallas,Texas,Dallas,Texas,University of Missouri,32.7825,-96.8207,32.7825,-96.8207,University of Missouri,38.94587,-92.32768
Phil Rollins,"January 19, 1934",Wickliffe,Kentucky,Wickliffe,Kentucky,University of Louisville,36.9744,-88.9965,36.9744,-88.9965,University of Louisville,38.21507,-85.75913
Phil Sellers,"November 20, 1953",New York,New York,New York,New York,Rutgers University,40.8424,-73.8556,40.8424,-73.8556,Rutgers University,39.94808,-75.12137
Phil Smith,"April 22, 1952",San Francisco,California,San Francisco,California,University of San Francisco,37.7312,-122.3826,37.7312,-122.3826,University of San Francisco,37.77549,-122.4508
Phil Walker,"March 20, 1956",Philadelphia,Pennsylvania,none,none,Millersville University of Pennsylvania,39.9524,-75.1653,,,Millersville University of Pennsylvania,39.99927,-76.35663
Phil Zevenbergen,"April 13, 1964",Seattle,Washington,Edmonds,Washington,University of Washington,47.6026,-122.3284,47.806000000000004,-122.3737,University of Washington,38.9515,-77.08998
Phillip Wagner,"December 18, 1945",none,none,none,none,Georgia Institute of Technology,,,,,Georgia Institute of Technology,33.77233,-84.39456
Pickles Kennedy,"May 17, 1938",Philadelphia,Pennsylvania,Philadelphia,Pennsylvania,Temple University,39.9524,-75.1653,39.9524,-75.1653,Temple University,39.98095,-75.15296
Pierre Russell,"December 13, 1949",Kansas City,Kansas,Kansas City,Kansas,University of Kansas,39.1185,-94.6248,39.1185,-94.6248,University of Kansas,38.8134,-97.60949
Plummer Lott,"December 11, 1945",none,none,Jackson,Mississippi,Seattle University,,,32.3134,-90.17200000000001,Seattle University,47.61121,-122.31846
Pooh Richardson,"May 14, 1966",Philadelphia,Pennsylvania,Philadelphia,Pennsylvania,"University of California, Los Angeles",39.9524,-75.1653,39.9524,-75.1653,"University of California, Los Angeles",34.02051,-118.28563
Pop Goodwin,"December 22, 1920",none,none,none,none,none,,,,,,,
Popeye Jones,"June 17, 1970",Dresden,Tennessee,Dresden,Tennessee,Murray State University,36.3365,-88.6714,36.3365,-88.6714,Murray State University,36.61144,-88.32226
Pops Mensah-Bonsu,"September 7, 1983",London,United Kingdom,Richland,New Jersey,George Washington University,-24.7667,30.8667,39.4914,-74.8747,George Washington University,38.90135,-77.05031
Porter Meriwether,"March 16, 1940",none,none,Evansville,Indiana,Tennessee State University,,,37.9708,-87.4897,Tennessee State University,36.14811,-86.80305
Predrag Drobnjak,"October 27, 1975",Bijelo Polje,Montenegro,none,none,none,43.0292,19.7456,,,,,
Predrag Savovic,"May 21, 1976",Pula,Croatia,none,none,University of Hawaii,47.0,17.65,,,University of Hawaii,19.70667,-155.08278
Press Maravich,"August 20, 1920",none,none,Aliquippa,Pennsylvania,Davis & Elkins College,,,40.615,-80.2631,Davis & Elkins College,38.925940000000004,-79.84673000000001
Price Brookfield,"May 11, 1920",Floydada,Texas,Friona,Texas,West Texas A&M University,33.9468,-101.2555,34.7351,-102.7842,West Texas A&M University,34.9794,-101.9258
Priest Lauderdale,"August 31, 1973",Chicago,Illinois,Chicago,Illinois,Central State University,41.9288,-87.6315,41.9288,-87.6315,Central State University,28.60189,-81.20031
Primoz Brezec,"October 2, 1979",Postojna,Slovenia,none,none,none,45.7769,14.2167,,,,,
Purvis Short,"July 2, 1957",Hattiesburg,Mississippi,Hattiesburg,Mississippi,Jackson State University,31.2622,-89.2723,31.2622,-89.2723,Jackson State University,42.18556,-122.69306
Quentin Richardson,"April 13, 1980",Chicago,Illinois,Chicago,Illinois,DePaul University,41.9288,-87.6315,41.9288,-87.6315,DePaul University,41.92281,-87.65311
Quincy Acy,"October 6, 1990",Tyler,Texas,Mesquite,Texas,Baylor University,32.2313,-95.2958,32.8195,-96.6338,Baylor University,31.54489,-97.11945
Quincy Douby,"May 16, 1984",New York,New York,Oakdale,Connecticut,Rutgers University,40.8424,-73.8556,41.4652,-72.1886,Rutgers University,39.94808,-75.12137
Quincy Lewis,"June 26, 1977",Little Rock,Arkansas,Little Rock,Arkansas,University of Minnesota,34.7465,-92.2896,34.7465,-92.2896,University of Minnesota,44.97441,-93.233
Quincy Miller,"November 18, 1992",Chicago,Illinois,High Point,North Carolina,Baylor University,41.9288,-87.6315,36.0162,-80.0434,Baylor University,31.54489,-97.11945
Quincy Pondexter,"March 10, 1988",Fresno,California,Fresno,California,University of Washington,36.84,-119.8285,36.84,-119.8285,University of Washington,38.9515,-77.08998
Quinn Buckner,"August 20, 1954",Phoenix,Illinois,Dolton,Illinois,Indiana University,41.6108,-87.6519,41.6259,-87.6036,Indiana University,40.41226,-86.93668
Quintin Dailey,"January 22, 1961",Baltimore,Maryland,Baltimore,Maryland,University of San Francisco,39.2904,-76.6122,39.2904,-76.6122,University of San Francisco,37.77549,-122.4508
Quinton Ross,"April 30, 1981",Dallas,Texas,Dallas,Texas,Southern Methodist University,32.7825,-96.8207,32.7825,-96.8207,Southern Methodist University,32.8379,-96.78306
Qyntel Woods,"February 16, 1981",Memphis,Tennessee,Memphis,Tennessee,Northeast Mississippi Community College,35.185,-90.0936,35.185,-90.0936,Northeast Mississippi Community College,34.5942,-88.64858000000001
R.B. Lynam,1944,none,none,Shawnee,Oklahoma,Oklahoma Baptist University,,,35.3143,-96.96600000000001,Oklahoma Baptist University,35.36093,-96.93477
Radisav Curcic,"September 26, 1965",Cacak,Serbia,Cacak,Serbia,none,43.8914,20.3497,43.8914,20.3497,,,
Raef LaFrentz,"May 29, 1976",Hampton,Iowa,Monona,Iowa,University of Kansas,42.733000000000004,-93.2171,43.088,-91.32700000000001,University of Kansas,38.8134,-97.60949
Rafael Addison,"July 22, 1964",Jersey City,New Jersey,Jersey City,New Jersey,Syracuse University,40.7291,-74.0386,40.7291,-74.0386,Syracuse University,43.03784,-76.13465
Rafael Araujo,"August 12, 1980",Curitiba,Brazil,San Paulo,Brazil,Brigham Young University,-25.4167,-49.25,-23.5333,-46.6167,Brigham Young University,40.24579,-111.65103
Rafer Alston,"July 24, 1976",New York,New York,New York,New York,"California State University, Fresno",40.8424,-73.8556,40.8424,-73.8556,"California State University, Fresno",36.81256,-119.74663
Raja Bell,"September 19, 1976",St. Croix,U.S. Virgin Islands,Miami,Florida,Florida International University,,,25.9388,-80.2144,Florida International University,25.75427,-80.382
Rajon Rondo,"February 22, 1986",Louisville,Kentucky,Mouth of Wilson,Virginia,University of Kentucky,38.0858,-85.8495,36.5894,-81.3364,University of Kentucky,38.03036,-84.49938
Ralph Beard,"December 2, 1927",Hardinsburg,Kentucky,Louisville,Kentucky,University of Kentucky,37.7798,-86.4972,38.0858,-85.8495,University of Kentucky,38.03036,-84.49938
Ralph Davis,"September 7, 1938",Vanceburg,Kentucky,Vanceburg,Kentucky,University of Cincinnati,38.5084,-83.4106,38.5084,-83.4106,University of Cincinnati,39.13145,-84.51633
Ralph Drollinger,"April 20, 1954",La Mesa,California,La Mesa,California,"University of California, Los Angeles",32.7596,-116.994,32.7596,-116.994,"University of California, Los Angeles",34.02051,-118.28563
Ralph Hamilton,"June 10, 1921",none,none,Fort Wayne,Indiana,Indiana University,,,41.1005,-85.182,Indiana University,40.41226,-86.93668
Ralph Jackson,"October 26, 1962",Los Angeles,California,Inglewood,California,"University of California, Los Angeles",34.0396,-118.2661,33.9582,-118.3614,"University of California, Los Angeles",34.02051,-118.28563
Ralph Johnson,"December 6, 1921",none,none,Huntington County,Indiana,Huntington University,,,-40.83,85.49,Huntington University,38.42261,-82.42206
Ralph Kaplowitz,"May 18, 1919",none,none,New York,New York,New York University,,,40.8424,-73.8556,New York University,40.72871,-73.99597
Ralph Lewis,"March 28, 1963",Philadelphia,Pennsylvania,Philadelphia,Pennsylvania,La Salle University,39.9524,-75.1653,39.9524,-75.1653,La Salle University,40.03872,-75.15407
Ralph O'Brien,"April 8, 1928",Henshaw,Kentucky,Indianapolis,Indiana,Butler University,37.6217,-88.0556,39.793,-86.2853,Butler University,39.50727,-84.78263
Ralph Ogden,"January 25, 1948",none,none,San Jose,California,Santa Clara University,,,37.3239,-121.9144,Santa Clara University,37.42716,-122.17024
Ralph Polson,"October 26, 1929",none,none,none,none,Whitworth,,,,,Whitworth,-70.39583,66.12306
Ralph Sampson,"July 7, 1960",Harrisonburg,Virginia,Harrisonburg,Virginia,University of Virginia,38.4982,-78.8668,38.4982,-78.8668,University of Virginia,38.03561,-78.50329
Ralph Siewert,"December 31, 1923",none,none,none,none,Dakota Wesleyan University,,,,,Dakota Wesleyan University,43.6986,-98.03147
Ralph Simpson,"August 10, 1949",Detroit,Michigan,Detroit,Michigan,Michigan State University,42.3679,-83.1386,42.3679,-83.1386,Michigan State University,42.84031,-84.47982
Ralph Wells,"September 3, 1940",none,none,Chicago,Illinois,Northwestern University,,,41.9288,-87.6315,Northwestern University,42.05559,-87.6745
Ramon Rivas,"June 3, 1966",Carolina,Puerto Rico,Carolina,Puerto Rico,Temple University,18.3207,-65.9419,18.3207,-65.9419,Temple University,39.98095,-75.15296
Ramon Sessions,"April 11, 1986",Myrtle Beach,South Carolina,Myrtle Beach,South Carolina,"University of Nevada, Reno",33.7527,-78.9071,33.7527,-78.9071,"University of Nevada, Reno",39.5449,-119.8198
Randell Jackson,"January 16, 1976",Boston,Massachusetts,Winchendon,Massachusetts,Florida State University,42.3496,-71.0746,42.661,-72.0489,Florida State University,28.0692,-82.43609
Randolph Childress,"September 21, 1972",Washington,District of Columbia,Oakton,Virginia,Wake Forest University,38.8749,-77.0325,38.8932,-77.3341,Wake Forest University,36.13347,-80.27727
Randolph Keys,"April 19, 1966",Collins,Mississippi,Collins,Mississippi,University of Southern Mississippi,31.6541,-89.57799999999999,31.6541,-89.57799999999999,University of Southern Mississippi,30.35242,-89.13643
Randolph Mahaffey,"September 28, 1945",LaGrange,Georgia,LaGrange,Georgia,Clemson University,33.0367,-85.0319,33.0367,-85.0319,Clemson University,34.67705,-82.83875
Randolph Morris,"January 2, 1986",Houston,Texas,Fairburn,Georgia,University of Kentucky,29.8688,-95.538,33.5879,-84.6467,University of Kentucky,38.03036,-84.49938
Randy Allen,"January 26, 1965",Milton,Florida,Milton,Florida,Florida State University,30.6668,-87.185,30.6668,-87.185,Florida State University,28.0692,-82.43609
Randy Breuer,"October 11, 1960",Lake City,Minnesota,Lake City,Minnesota,University of Minnesota,44.4074,-92.3072,44.4074,-92.3072,University of Minnesota,44.97441,-93.233
Randy Brown,"May 22, 1968",Chicago,Illinois,Chicago,Illinois,New Mexico State University,41.9288,-87.6315,41.9288,-87.6315,New Mexico State University,32.28343,-106.75334
Randy Denton,"February 18, 1949",Raleigh,North Carolina,Raleigh,North Carolina,Duke University,35.8181,-78.5636,35.8181,-78.5636,Duke University,36.00153,-78.94001
Randy Foye,"September 24, 1983",Newark,New Jersey,Newark,New Jersey,Villanova University,40.7211,-74.14699999999999,40.7211,-74.14699999999999,Villanova University,40.03817,-75.34463
Randy Holcomb,"August 8, 1979",Chicago,Illinois,Chicago,Illinois,San Diego State University,41.9288,-87.6315,41.9288,-87.6315,San Diego State University,32.85477,-117.20392
Randy Livingston,"April 2, 1975",New Orleans,Louisiana,New Orleans,Louisiana,Louisiana State University,29.9589,-90.1568,29.9589,-90.1568,Louisiana State University,29.93987,-90.11954
Randy Smith,"December 12, 1948",Bellport,New York,Brookhaven,New York,State University of New York College at Buffalo,40.7716,-72.9407,40.7808,-72.9114,State University of New York College at Buffalo,42.93395,-78.88254
Randy Stoll,1945,Seattle,Washington,Seattle,Washington,Washington State University,47.6026,-122.3284,47.6026,-122.3284,Washington State University,47.23565,-122.5504
Randy White,"November 4, 1967",Shreveport,Louisiana,Shreveport,Louisiana,Louisiana Tech University,32.6188,-93.8852,32.6188,-93.8852,Louisiana Tech University,32.509,-92.58998000000001
Randy Wittman,"October 28, 1959",Indianapolis,Indiana,Indianapolis,Indiana,Indiana University,39.793,-86.2853,39.793,-86.2853,Indiana University,40.41226,-86.93668
Randy Woods,"September 23, 1970",Philadelphia,Pennsylvania,Philadelphia,Pennsylvania,La Salle University,39.9524,-75.1653,39.9524,-75.1653,La Salle University,40.03872,-75.15407
Rashad McCants,"September 25, 1984",Asheville,North Carolina,New Hampton,New Hampshire,University of North Carolina,35.5683,-82.6272,43.6152,-71.6325,University of North Carolina,36.00153,-78.94001
Rashard Lewis,"August 8, 1979",Pineville,Louisiana,Alief,Texas,none,31.2884,-92.38799999999999,29.834,-95.4342,,,
Rasheed Wallace,"September 17, 1974",Philadelphia,Pennsylvania,Philadelphia,Pennsylvania,University of North Carolina,39.9524,-75.1653,39.9524,-75.1653,University of North Carolina,36.00153,-78.94001
Rasho Nesterovic,"May 30, 1976",Ljubljana,Slovenia,Sremski Karlovci,Slovenia,none,46.0553,14.5144,45.2025,19.9344,,,
Rastko Cvetkovic,"June 22, 1970",Belgrade,Serbia,none,none,none,45.9666,-111.1124,,,,,
Rasual Butler,"May 23, 1979",Philadelphia,Pennsylvania,Philadelphia,Pennsylvania,La Salle University,39.9524,-75.1653,39.9524,-75.1653,La Salle University,40.03872,-75.15407
Ratko Varda,"May 6, 1979",Bosanska Gradiska,Bosnia and Herzegovina,none,none,none,45.1448,17.2545,,,,,
Raul Lopez,"April 15, 1980",Vic,Spain,none,none,none,41.9293,2.2555,,,,,
Rawle Marshall,"February 20, 1982",Georgetown,Guyana,Detroit,Michigan,Oakland University,38.2532,-84.5524,42.3679,-83.1386,Oakland University,42.67587,-83.21771
Ray Allen,"July 20, 1975",Merced,California,Dalzell,South Carolina,University of Connecticut,37.29,-120.4888,34.0659,-80.4237,University of Connecticut,41.31121,-72.92649
Ray Blume,"September 23, 1958",Valdosta,Georgia,Portland,Oregon,Oregon State University,30.7461,-83.3513,45.4691,-122.5535,Oregon State University,44.04598,-123.07046
Ray Corley,"January 1, 1928",none,none,New York,New York,Georgetown University,,,40.8424,-73.8556,Georgetown University,38.90727,-77.07258
Ray Ellefson,"November 18, 1922",Brookings,South Dakota,none,none,West Texas A&M University,44.3697,-96.7907,,,West Texas A&M University,34.9794,-101.9258
Ray Epps,"August 20, 1956",Amelia,Virginia,none,none,Norfolk State University,37.34,-77.98,,,Norfolk State University,42.3505,-71.1072
Ray Felix,"December 10, 1930",New York,New York,New York,New York,Long Island University,40.8424,-73.8556,40.8424,-73.8556,Long Island University,40.69061,-73.99764
Ray Kuka,"February 17, 1922",Havre,Montana,Havre,Montana,University of Notre Dame,48.5666,-109.7389,48.5666,-109.7389,University of Notre Dame,41.7031,-86.23917
Ray Lumpp,"July 11, 1923",New York,New York,Elmhurst,New York,New York University,40.8424,-73.8556,40.7354,-73.8783,New York University,40.72871,-73.99597
Ray McCallum,"June 12, 1991",Madison,Wisconsin,none,none,University of Detroit Mercy,43.1082,-89.2706,,,University of Detroit Mercy,42.33143,-83.04575
Ray Owes,"December 11, 1972",San Bernardino,California,San Bernardino,California,University of Arizona,34.078,-117.2578,34.078,-117.2578,University of Arizona,32.23188,-110.95347
Ray Radziszewski,"March 1, 1935",none,none,none,none,Saint Joseph's University,,,,,Saint Joseph's University,41.70522,-86.23597
Ray Ragelis,"December 10, 1928",none,none,East Chicago,Indiana,Northwestern University,,,41.6463,-87.4528,Northwestern University,42.05559,-87.6745
Ray Ramsey,"July 18, 1921",none,none,Springfield,Illinois,Bradley University,,,39.8011,-89.6502,Bradley University,40.69809,-89.61704
Ray Scott,"July 12, 1938",Philadelphia,Pennsylvania,Philadelphia,Pennsylvania,University of Portland,39.9524,-75.1653,39.9524,-75.1653,University of Portland,45.57277,-122.72669
Ray Tolbert,"September 10, 1958",Anderson,Indiana,Anderson,Indiana,Indiana University,40.0483,-85.6855,40.0483,-85.6855,Indiana University,40.41226,-86.93668
Ray Wertis,"January 1, 1922",none,none,none,none,St. John's University,,,,,St. John's University,45.58333,-94.39167
Ray Williams,"October 14, 1954",Mount Vernon,New York,Mount Vernon,New York,University of Minnesota,40.9083,-73.8346,40.9083,-73.8346,University of Minnesota,44.97441,-93.233
Raymond Brown,"July 5, 1965",Atlanta,Georgia,Atlanta,Georgia,University of Idaho,33.8477,-84.2814,33.8477,-84.2814,University of Idaho,46.72572,-117.01128
Raymond Felton,"June 26, 1984",Marion,South Carolina,Latta,South Carolina,University of North Carolina,34.1483,-79.4219,34.36,-79.4888,University of North Carolina,36.00153,-78.94001
Raymond Townsend,"December 20, 1955",San Jose,California,San Jose,California,"University of California, Los Angeles",37.3239,-121.9144,37.3239,-121.9144,"University of California, Los Angeles",34.02051,-118.28563
Red Davis,"April 22, 1932",none,none,New York,New York,St. John's University,,,40.8424,-73.8556,St. John's University,45.58333,-94.39167
Red Dehnert,1924,none,none,none,none,none,,,,,,,
Red Holzman,"August 10, 1920",New York,New York,New York,New York,City College of New York,40.8424,-73.8556,40.8424,-73.8556,City College of New York,40.66611,-73.95722
Red Kerr,"July 17, 1932",Chicago,Illinois,Chicago,Illinois,University of Illinois at Urbana-Champaign,41.9288,-87.6315,41.9288,-87.6315,University of Illinois at Urbana-Champaign,40.11642,-88.24338
